Old_Price,New_Price,date_range,Manufacturer,Model,ProdYear,Gear_box_type,Price_variation,Price_change
370000.0,410000.0,2022-09-01,Hyundai,Accent HCI,2022,Automatic,trending_up,40000.0
365000.0,370000.0,2022-06-15,Hyundai,Accent HCI,2022,Automatic,trending_up,5000.0
335000.0,365000.0,2022-04-07,Hyundai,Accent HCI,2022,Automatic,trending_up,30000.0
305000.0,335000.0,2022-03-21,Hyundai,Accent HCI,2022,Automatic,trending_up,30000.0
302000.0,305000.0,2021-10-31,Hyundai,Accent HCI,2022,Automatic,trending_up,3000.0
300000.0,302000.0,2021-10-03,Hyundai,Accent HCI,2022,Automatic,trending_up,2000.0
297000.0,300000.0,2021-09-04,Hyundai,Accent HCI,2022,Automatic,trending_up,3000.0
800000.0,875000.0,2022-11-18,Seat,Leon,2022,Automatic,trending_up,75000.0
685000.0,800000.0,2022-10-13,Seat,Leon,2022,Automatic,trending_up,115000.0
605000.0,685000.0,2022-07-31,Seat,Leon,2022,Automatic,trending_up,80000.0
555000.0,605000.0,2022-06-02,Seat,Leon,2022,Automatic,trending_up,50000.0
450000.0,555000.0,2022-05-09,Seat,Leon,2022,Automatic,trending_up,105000.0
435000.0,450000.0,2022-01-12,Seat,Leon,2022,Automatic,trending_up,15000.0
395000.0,435000.0,2021-09-05,Seat,Leon,2022,Automatic,trending_up,40000.0
550000.0,570000.0,2022-09-30,Hyundai,Creta SU2,2022,Automatic,trending_up,20000.0
500000.0,550000.0,2022-09-01,Hyundai,Creta SU2,2022,Automatic,trending_up,50000.0
475000.0,500000.0,2022-08-01,Hyundai,Creta SU2,2022,Automatic,trending_up,25000.0
470000.0,475000.0,2022-06-15,Hyundai,Creta SU2,2022,Automatic,trending_up,5000.0
425000.0,470000.0,2022-04-07,Hyundai,Creta SU2,2022,Automatic,trending_up,45000.0
385000.0,425000.0,2022-03-21,Hyundai,Creta SU2,2022,Automatic,trending_up,40000.0
382000.0,385000.0,2021-10-31,Hyundai,Creta SU2,2022,Automatic,trending_up,3000.0
380000.0,382000.0,2021-10-03,Hyundai,Creta SU2,2022,Automatic,trending_up,2000.0
375000.0,380000.0,2021-09-06,Hyundai,Creta SU2,2022,Automatic,trending_up,5000.0
620000.0,670000.0,2022-09-26,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,50000.0
610000.0,620000.0,2022-06-29,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,10000.0
562000.0,610000.0,2022-06-11,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,48000.0
560000.0,562000.0,2022-04-11,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,2000.0
510000.0,560000.0,2022-03-21,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,50000.0
505000.0,510000.0,2022-03-05,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,5000.0
500000.0,505000.0,2021-11-23,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,5000.0
490000.0,500000.0,2021-10-19,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,10000.0
485000.0,490000.0,2021-09-07,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,5000.0
660000.0,710000.0,2022-09-26,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,50000.0
650000.0,660000.0,2022-06-29,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,10000.0
602000.0,650000.0,2022-06-11,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,48000.0
610000.0,602000.0,2022-04-11,Mitsubishi,Eclipse Cross,2022,Automatic,trending_down,8000.0
560000.0,610000.0,2022-03-21,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,50000.0
555000.0,560000.0,2022-03-05,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,5000.0
550000.0,555000.0,2021-11-23,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,5000.0
540000.0,550000.0,2021-10-19,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,10000.0
535000.0,540000.0,2021-09-07,Mitsubishi,Eclipse Cross,2022,Automatic,trending_up,5000.0
429000.0,480000.0,2022-09-26,Mitsubishi,Xpander,2022,Automatic,trending_up,51000.0
419000.0,429000.0,2022-07-25,Mitsubishi,Xpander,2022,Automatic,trending_up,10000.0
408990.0,419000.0,2022-06-29,Mitsubishi,Xpander,2022,Automatic,trending_up,10010.0
376000.0,408990.0,2022-06-11,Mitsubishi,Xpander,2022,Automatic,trending_up,32990.0
390000.0,376000.0,2022-04-11,Mitsubishi,Xpander,2022,Automatic,trending_down,14000.0
340000.0,390000.0,2022-03-21,Mitsubishi,Xpander,2022,Automatic,trending_up,50000.0
335000.0,340000.0,2022-03-05,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
330000.0,335000.0,2021-11-23,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
325000.0,330000.0,2021-10-19,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
320000.0,325000.0,2021-09-29,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
454000.0,505000.0,2022-09-26,Mitsubishi,Xpander,2022,Automatic,trending_up,51000.0
444000.0,454000.0,2022-07-25,Mitsubishi,Xpander,2022,Automatic,trending_up,10000.0
434000.0,444000.0,2022-06-29,Mitsubishi,Xpander,2022,Automatic,trending_up,10000.0
408990.0,434000.0,2022-06-11,Mitsubishi,Xpander,2022,Automatic,trending_up,25010.0
415000.0,402000.0,2022-04-11,Mitsubishi,Xpander,2022,Automatic,trending_down,13000.0
365000.0,415000.0,2022-03-21,Mitsubishi,Xpander,2022,Automatic,trending_up,50000.0
360000.0,365000.0,2022-03-05,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
355000.0,360000.0,2021-11-23,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
350000.0,355000.0,2021-10-19,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
345000.0,350000.0,2021-09-29,Mitsubishi,Xpander,2022,Automatic,trending_up,5000.0
215000.0,229500.0,2022-04-03,Byd,F3,2022,Manual,trending_up,14500.0
205000.0,235000.0,2022-03-22,Byd,F3,2022,Manual,trending_up,30000.0
197000.0,205000.0,2021-11-04,Byd,F3,2022,Manual,trending_up,8000.0
191000.0,197000.0,2021-10-16,Byd,F3,2022,Manual,trending_up,6000.0
188000.0,191000.0,2021-10-04,Byd,F3,2022,Manual,trending_up,3000.0
180000.0,188000.0,2021-09-13,Byd,F3,2022,Manual,trending_up,8000.0
177000.0,180000.0,2021-08-16,Byd,F3,2022,Manual,trending_up,3000.0
235000.0,259500.0,2022-04-03,Byd,F3,2022,Automatic,trending_up,24500.0
225000.0,258000.0,2022-03-22,Byd,F3,2022,Automatic,trending_up,33000.0
218000.0,225000.0,2021-11-04,Byd,F3,2022,Automatic,trending_up,7000.0
211000.0,218000.0,2021-10-16,Byd,F3,2022,Automatic,trending_up,7000.0
208000.0,211000.0,2021-10-04,Byd,F3,2022,Automatic,trending_up,3000.0
200000.0,208000.0,2021-09-13,Byd,F3,2022,Automatic,trending_up,8000.0
1500000.0,1525000.0,2023-03-05,Skoda,Octavia A8,2022,Automatic,trending_up,25000.0
1400000.0,1500000.0,2023-01-17,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
1300000.0,1400000.0,2022-12-14,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
1200000.0,1300000.0,2022-12-05,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
850000.0,1200000.0,2022-09-20,Skoda,Octavia A8,2022,Automatic,trending_up,350000.0
710000.0,850000.0,2022-09-20,Skoda,Octavia A8,2022,Automatic,trending_up,140000.0
695000.0,710000.0,2022-02-28,Skoda,Octavia A8,2022,Automatic,trending_up,15000.0
685000.0,695000.0,2022-01-02,Skoda,Octavia A8,2022,Automatic,trending_up,10000.0
530000.0,685000.0,2021-09-18,Skoda,Octavia A8,2022,Automatic,trending_up,155000.0
825000.0,860000.0,2023-01-15,Haval,H6,2022,Automatic,trending_up,35000.0
760000.0,825000.0,2023-01-10,Haval,H6,2022,Automatic,trending_up,65000.0
735000.0,760000.0,2022-12-01,Haval,H6,2022,Automatic,trending_up,25000.0
645000.0,735000.0,2022-10-31,Haval,H6,2022,Automatic,trending_up,90000.0
620000.0,645000.0,2022-10-02,Haval,H6,2022,Automatic,trending_up,25000.0
560000.0,620000.0,2022-09-01,Haval,H6,2022,Automatic,trending_up,60000.0
545000.0,560000.0,2022-08-01,Haval,H6,2022,Automatic,trending_up,15000.0
525000.0,545000.0,2022-07-02,Haval,H6,2022,Automatic,trending_up,20000.0
520000.0,525000.0,2022-06-15,Haval,H6,2022,Automatic,trending_up,5000.0
505000.0,520000.0,2022-06-01,Haval,H6,2022,Automatic,trending_up,15000.0
875000.0,915000.0,2023-01-15,Haval,H6,2022,Automatic,trending_up,40000.0
805000.0,875000.0,2023-01-10,Haval,H6,2022,Automatic,trending_up,70000.0
780000.0,805000.0,2022-12-01,Haval,H6,2022,Automatic,trending_up,25000.0
680000.0,780000.0,2022-10-31,Haval,H6,2022,Automatic,trending_up,100000.0
655000.0,680000.0,2022-10-02,Haval,H6,2022,Automatic,trending_up,25000.0
590000.0,655000.0,2022-09-01,Haval,H6,2022,Automatic,trending_up,65000.0
575000.0,590000.0,2022-08-01,Haval,H6,2022,Automatic,trending_up,15000.0
555000.0,575000.0,2022-07-02,Haval,H6,2022,Automatic,trending_up,20000.0
550000.0,560000.0,2022-06-15,Haval,H6,2022,Automatic,trending_up,10000.0
535000.0,550000.0,2022-06-01,Haval,H6,2022,Automatic,trending_up,15000.0
925000.0,950000.0,2023-01-15,Haval,H6,2022,Automatic,trending_up,25000.0
850000.0,925000.0,2023-01-10,Haval,H6,2022,Automatic,trending_up,75000.0
815000.0,850000.0,2022-12-01,Haval,H6,2022,Automatic,trending_up,35000.0
710000.0,815000.0,2022-10-31,Haval,H6,2022,Automatic,trending_up,105000.0
685000.0,710000.0,2022-10-02,Haval,H6,2022,Automatic,trending_up,25000.0
615000.0,685000.0,2022-09-01,Haval,H6,2022,Automatic,trending_up,70000.0
600000.0,615000.0,2022-08-01,Haval,H6,2022,Automatic,trending_up,15000.0
580000.0,600000.0,2022-07-02,Haval,H6,2022,Automatic,trending_up,20000.0
575000.0,590000.0,2022-06-15,Haval,H6,2022,Automatic,trending_up,15000.0
555000.0,575000.0,2022-06-01,Haval,H6,2022,Automatic,trending_up,20000.0
975000.0,1025000.0,2023-01-15,Haval,H6,2022,Automatic,trending_up,50000.0
900000.0,975000.0,2023-01-10,Haval,H6,2022,Automatic,trending_up,75000.0
860000.0,900000.0,2022-12-01,Haval,H6,2022,Automatic,trending_up,40000.0
755000.0,860000.0,2022-10-31,Haval,H6,2022,Automatic,trending_up,105000.0
730000.0,755000.0,2022-10-02,Haval,H6,2022,Automatic,trending_up,25000.0
655000.0,730000.0,2022-09-01,Haval,H6,2022,Automatic,trending_up,75000.0
640000.0,655000.0,2022-08-01,Haval,H6,2022,Automatic,trending_up,15000.0
620000.0,640000.0,2022-07-02,Haval,H6,2022,Automatic,trending_up,20000.0
615000.0,620000.0,2022-06-15,Haval,H6,2022,Automatic,trending_up,5000.0
595000.0,615000.0,2022-06-01,Haval,H6,2022,Automatic,trending_up,20000.0
1339000.0,1735000.0,2023-01-16,Mercedes,C 180,2022,Automatic,trending_up,396000.0
1225000.0,1339000.0,2022-12-04,Mercedes,C 180,2022,Automatic,trending_up,114000.0
1115000.0,1225000.0,2022-08-02,Mercedes,C 180,2022,Automatic,trending_up,110000.0
1015000.0,1115000.0,2022-07-26,Mercedes,C 180,2022,Automatic,trending_up,100000.0
949000.0,1015000.0,2022-04-21,Mercedes,C 180,2022,Automatic,trending_up,66000.0
950000.0,949000.0,2021-09-22,Mercedes,C 180,2022,Automatic,trending_down,1000.0
1369000.0,1750000.0,2023-01-16,Mercedes,C 180,2022,Automatic,trending_up,381000.0
1300000.0,1369000.0,2022-12-04,Mercedes,C 180,2022,Automatic,trending_up,69000.0
1225000.0,1300000.0,2022-08-02,Mercedes,C 180,2022,Automatic,trending_up,75000.0
1130000.0,1225000.0,2022-08-02,Mercedes,C 180,2022,Automatic,trending_up,95000.0
1029000.0,1130000.0,2022-07-26,Mercedes,C 180,2022,Automatic,trending_up,101000.0
979000.0,1029000.0,2022-07-26,Mercedes,C 180,2022,Automatic,trending_up,50000.0
959000.0,979000.0,2021-09-22,Mercedes,C 180,2022,Automatic,trending_up,20000.0
1590000.0,2060000.0,2023-01-16,Mercedes,C 200,2022,Automatic,trending_up,470000.0
1450000.0,1590000.0,2022-12-04,Mercedes,C 200,2022,Automatic,trending_up,140000.0
1315000.0,1450000.0,2022-08-02,Mercedes,C 200,2022,Automatic,trending_up,135000.0
1195000.0,1315000.0,2022-07-26,Mercedes,C 200,2022,Automatic,trending_up,120000.0
1115000.0,1195000.0,2022-07-26,Mercedes,C 200,2022,Automatic,trending_up,80000.0
1135000.0,1115000.0,2021-12-09,Mercedes,C 200,2022,Automatic,trending_down,20000.0
1115000.0,1135000.0,2021-09-22,Mercedes,C 200,2022,Automatic,trending_up,20000.0
435000.0,465000.0,2023-01-18,Changan,CS 15,2022,Automatic,trending_up,30000.0
400000.0,435000.0,2023-01-15,Changan,CS 15,2022,Automatic,trending_up,35000.0
370000.0,400000.0,2022-10-31,Changan,CS 15,2022,Automatic,trending_up,30000.0
360000.0,370000.0,2022-10-02,Changan,CS 15,2022,Automatic,trending_up,10000.0
340000.0,360000.0,2022-09-04,Changan,CS 15,2022,Automatic,trending_up,20000.0
330000.0,340000.0,2022-08-02,Changan,CS 15,2022,Automatic,trending_up,10000.0
319900.0,330000.0,2022-07-24,Changan,CS 15,2022,Automatic,trending_up,10100.0
300000.0,319900.0,2022-06-01,Changan,CS 15,2022,Automatic,trending_up,19900.0
290000.0,300000.0,2022-05-08,Changan,CS 15,2022,Automatic,trending_up,10000.0
282000.0,290000.0,2022-04-07,Changan,CS 15,2022,Automatic,trending_up,8000.0
400000.0,775000.0,2023-02-07,Changan,CS 55,2022,Automatic,trending_up,375000.0
380000.0,400000.0,2022-10-31,Changan,CS 55,2022,Automatic,trending_up,20000.0
365000.0,380000.0,2022-05-08,Changan,CS 55,2022,Automatic,trending_up,15000.0
335000.0,365000.0,2022-04-07,Changan,CS 55,2022,Automatic,trending_up,30000.0
328000.0,335000.0,2021-12-08,Changan,CS 55,2022,Automatic,trending_up,7000.0
335000.0,328000.0,2021-12-08,Changan,CS 55,2022,Automatic,trending_down,7000.0
325000.0,328000.0,2021-11-01,Changan,CS 55,2022,Automatic,trending_up,3000.0
322900.0,325000.0,2021-09-23,Changan,CS 55,2022,Automatic,trending_up,2100.0
425000.0,840000.0,2023-02-07,Changan,CS 55,2022,Automatic,trending_up,415000.0
405000.0,425000.0,2022-10-31,Changan,CS 55,2022,Automatic,trending_up,20000.0
390000.0,405000.0,2022-05-08,Changan,CS 55,2022,Automatic,trending_up,15000.0
360000.0,390000.0,2022-04-07,Changan,CS 55,2022,Automatic,trending_up,30000.0
353000.0,360000.0,2021-12-08,Changan,CS 55,2022,Automatic,trending_up,7000.0
350000.0,353000.0,2021-11-01,Changan,CS 55,2022,Automatic,trending_up,3000.0
347900.0,350000.0,2021-09-23,Changan,CS 55,2022,Automatic,trending_up,2100.0
445000.0,880000.0,2023-02-07,Changan,CS 55,2022,Automatic,trending_up,435000.0
425000.0,445000.0,2022-10-31,Changan,CS 55,2022,Automatic,trending_up,20000.0
410000.0,425000.0,2022-05-08,Changan,CS 55,2022,Automatic,trending_up,15000.0
380000.0,410000.0,2022-04-07,Changan,CS 55,2022,Automatic,trending_up,30000.0
373000.0,380000.0,2021-12-08,Changan,CS 55,2022,Automatic,trending_up,7000.0
370000.0,373000.0,2021-11-01,Changan,CS 55,2022,Automatic,trending_up,3000.0
367900.0,370000.0,2021-09-23,Changan,CS 55,2022,Automatic,trending_up,2100.0
446500.0,466500.0,2022-07-02,Nissan,Juke,2022,Automatic,trending_up,20000.0
439500.0,446500.0,2022-06-09,Nissan,Juke,2022,Automatic,trending_up,7000.0
362500.0,414500.0,2022-03-25,Nissan,Juke,2022,Automatic,trending_up,52000.0
357500.0,362500.0,2021-10-28,Nissan,Juke,2022,Automatic,trending_up,5000.0
381400.0,357500.0,2021-09-23,Nissan,Juke,2022,Automatic,trending_down,23900.0
450000.0,465000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
405000.0,450000.0,2022-06-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,45000.0
365000.0,405000.0,2022-03-21,Hyundai,Elantra CN7,2022,Automatic,trending_up,40000.0
361900.0,365000.0,2022-03-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3100.0
357000.0,361900.0,2022-02-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,4900.0
355000.0,357000.0,2022-01-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
352000.0,355000.0,2021-12-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
347000.0,352000.0,2021-10-31,Hyundai,Elantra CN7,2022,Automatic,trending_up,5000.0
345000.0,347000.0,2021-10-03,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
342000.0,345000.0,2021-09-25,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
475000.0,490000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
430000.0,475000.0,2022-06-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,45000.0
390000.0,430000.0,2022-03-21,Hyundai,Elantra CN7,2022,Automatic,trending_up,40000.0
387900.0,390000.0,2022-03-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,2100.0
383000.0,387900.0,2022-02-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,4900.0
381000.0,383000.0,2022-01-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
378000.0,381000.0,2021-12-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
373000.0,378000.0,2021-10-31,Hyundai,Elantra CN7,2022,Automatic,trending_up,5000.0
371000.0,373000.0,2021-10-03,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
368000.0,371000.0,2021-09-25,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
500000.0,515000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
455000.0,500000.0,2022-06-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,45000.0
415000.0,455000.0,2022-03-21,Hyundai,Elantra CN7,2022,Automatic,trending_up,40000.0
412900.0,415000.0,2022-03-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,2100.0
408000.0,412900.0,2022-02-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,4900.0
406000.0,408000.0,2022-01-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
403000.0,406000.0,2021-12-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
398000.0,403000.0,2021-10-31,Hyundai,Elantra CN7,2022,Automatic,trending_up,5000.0
396000.0,398000.0,2021-10-03,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
393000.0,396000.0,2021-09-25,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
535000.0,550000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
489900.0,535000.0,2022-06-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,45100.0
449900.0,489900.0,2022-03-21,Hyundai,Elantra CN7,2022,Automatic,trending_up,40000.0
445000.0,449900.0,2022-02-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,4900.0
443000.0,445000.0,2022-01-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
440000.0,443000.0,2021-12-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
435000.0,440000.0,2021-10-31,Hyundai,Elantra CN7,2022,Automatic,trending_up,5000.0
433000.0,435000.0,2021-10-03,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
430000.0,433000.0,2021-09-25,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
540000.0,555000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
494900.0,540000.0,2022-06-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,45100.0
454900.0,494900.0,2022-03-21,Hyundai,Elantra CN7,2022,Automatic,trending_up,40000.0
450000.0,454900.0,2022-02-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,4900.0
448000.0,450000.0,2022-01-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
445000.0,448000.0,2021-12-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
440000.0,445000.0,2021-10-31,Hyundai,Elantra CN7,2022,Automatic,trending_up,5000.0
438000.0,440000.0,2021-10-03,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
435000.0,438000.0,2021-09-25,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
595000.0,610000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
549900.0,595000.0,2022-06-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,45100.0
505000.0,549900.0,2022-03-21,Hyundai,Elantra CN7,2022,Automatic,trending_up,44900.0
503000.0,505000.0,2022-01-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
500000.0,503000.0,2021-12-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
495000.0,500000.0,2021-10-31,Hyundai,Elantra CN7,2022,Automatic,trending_up,5000.0
493000.0,495000.0,2021-10-03,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
490000.0,493000.0,2021-09-25,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
600000.0,615000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
554900.0,600000.0,2022-06-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,45100.0
514900.0,554900.0,2022-03-21,Hyundai,Elantra CN7,2022,Automatic,trending_up,40000.0
510000.0,514900.0,2022-02-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,4900.0
508000.0,510000.0,2022-01-02,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
505000.0,508000.0,2021-12-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
500000.0,505000.0,2021-10-31,Hyundai,Elantra CN7,2022,Automatic,trending_up,5000.0
498000.0,500000.0,2021-10-03,Hyundai,Elantra CN7,2022,Automatic,trending_up,2000.0
495000.0,498000.0,2021-09-25,Hyundai,Elantra CN7,2022,Automatic,trending_up,3000.0
1300000.0,1500000.0,2023-03-21,Volkswagen,Passat,2022,Automatic,trending_up,200000.0
1150000.0,1300000.0,2022-12-15,Volkswagen,Passat,2022,Automatic,trending_up,150000.0
955000.0,1150000.0,2022-11-22,Volkswagen,Passat,2022,Automatic,trending_up,195000.0
625000.0,955000.0,2022-09-29,Volkswagen,Passat,2022,Automatic,trending_up,330000.0
610000.0,625000.0,2022-01-10,Volkswagen,Passat,2022,Automatic,trending_up,15000.0
605000.0,610000.0,2021-09-26,Volkswagen,Passat,2022,Automatic,trending_up,5000.0
599900.0,649900.0,2022-09-11,Jetour,X95,2022,Automatic,trending_up,50000.0
569900.0,599900.0,2022-08-03,Jetour,X95,2022,Automatic,trending_up,30000.0
414900.0,569900.0,2022-07-04,Jetour,X95,2022,Automatic,trending_up,155000.0
409900.0,414900.0,2021-11-03,Jetour,X95,2022,Automatic,trending_up,5000.0
399900.0,409900.0,2021-09-27,Jetour,X95,2022,Automatic,trending_up,10000.0
649900.0,669900.0,2022-09-11,Jetour,X95,2022,Automatic,trending_up,20000.0
619900.0,649900.0,2022-08-03,Jetour,X95,2022,Automatic,trending_up,30000.0
469900.0,619900.0,2022-07-04,Jetour,X95,2022,Automatic,trending_up,150000.0
449900.0,469900.0,2022-03-21,Jetour,X95,2022,Automatic,trending_up,20000.0
439900.0,449900.0,2021-11-03,Jetour,X95,2022,Automatic,trending_up,10000.0
429000.0,439900.0,2021-09-27,Jetour,X95,2022,Automatic,trending_up,10900.0
